1442974020,Wed Sep 23 04:07:00 CEST 2015,211,2,2,2
1442974080,Wed Sep 23 04:08:00 CEST 2015,215,2,2,2
1442974140,Wed Sep 23 04:09:00 CEST 2015,219,2,2,2
1442974200,Wed Sep 23 04:10:00 CEST 2015,219,2,2,2
1442974260,Wed Sep 23 04:11:00 CEST 2015,221,2,2,2
1442974320,Wed Sep 23 04:12:00 CEST 2015,223,2,2,2
1442974380,Wed Sep 23 04:13:00 CEST 2015,222,2,2,2
1442974440,Wed Sep 23 04:14:00 CEST 2015,223,2,2,2
1442974500,Wed Sep 23 04:15:00 CEST 2015,212,2,2,2
1442974560,Wed Sep 23 04:16:00 CEST 2015,208,2,2,2
1442974620,Wed Sep 23 04:17:00 CEST 2015,205,2,2,2
1442974680,Wed Sep 23 04:18:00 CEST 2015,197,2,2,2
1442974740,Wed Sep 23 04:19:00 CEST 2015,193,2,2,2
1442974800,Wed Sep 23 04:20:00 CEST 2015,191,2,2,2
1442974860,Wed Sep 23 04:21:00 CEST 2015,190,2,2,2
1442974920,Wed Sep 23 04:22:00 CEST 2015,189,2,2,2
1442974980,Wed Sep 23 04:23:00 CEST 2015,197,2,2,2
1442975040,Wed Sep 23 04:24:00 CEST 2015,197,2,2,2
1442975100,Wed Sep 23 04:25:00 CEST 2015,207,2,2,2
1442975160,Wed Sep 23 04:26:00 CEST 2015,211,2,2,2
1442975220,Wed Sep 23 04:27:00 CEST 2015,211,2,2,2
1442975280,Wed Sep 23 04:28:00 CEST 2015,210,2,2,2
1442975340,Wed Sep 23 04:29:00 CEST 2015,211,2,2,2
1442975400,Wed Sep 23 04:30:00 CEST 2015,207,2,2,2
1442975460,Wed Sep 23 04:31:00 CEST 2015,208,2,2,2
1442975520,Wed Sep 23 04:32:00 CEST 2015,213,2,2,2
1442975580,Wed Sep 23 04:33:00 CEST 2015,211,2,2,2
1442975640,Wed Sep 23 04:34:00 CEST 2015,209,2,2,2
1442975700,Wed Sep 23 04:35:00 CEST 2015,203,2,2,2
1442975760,Wed Sep 23 04:36:00 CEST 2015,191,2,2,2
1442975820,Wed Sep 23 04:37:00 CEST 2015,192,2,2,2
1442975880,Wed Sep 23 04:38:00 CEST 2015,190,2,2,2
1442975940,Wed Sep 23 04:39:00 CEST 2015,183,2,2,2
1442976000,Wed Sep 23 04:40:00 CEST 2015,180,2,2,2
1442976060,Wed Sep 23 04:41:00 CEST 2015,185,2,2,2
1442976120,Wed Sep 23 04:42:00 CEST 2015,186,2,2,2
1442976180,Wed Sep 23 04:43:00 CEST 2015,182,2,2,2
1442976240,Wed Sep 23 04:44:00 CEST 2015,181,2,2,2
1442976300,Wed Sep 23 04:45:00 CEST 2015,176,2,2,2
1442976360,Wed Sep 23 04:46:00 CEST 2015,173,2,2,2
1442976420,Wed Sep 23 04:47:00 CEST 2015,174,2,2,2
1442976480,Wed Sep 23 04:48:00 CEST 2015,171,2,2,2
1442976540,Wed Sep 23 04:49:00 CEST 2015,173,2,2,2
1442976600,Wed Sep 23 04:50:00 CEST 2015,172,2,2,2
1442976660,Wed Sep 23 04:51:00 CEST 2015,170,2,2,2
1442976720,Wed Sep 23 04:52:00 CEST 2015,174,2,2,2
1442976780,Wed Sep 23 04:53:00 CEST 2015,172,2,2,2
1442976840,Wed Sep 23 04:54:00 CEST 2015,175,2,2,2
1442976900,Wed Sep 23 04:55:00 CEST 2015,176,2,2,2
1442976960,Wed Sep 23 04:56:00 CEST 2015,174,2,2,2
1442977020,Wed Sep 23 04:57:00 CEST 2015,172,2,2,2
1442977080,Wed Sep 23 04:58:00 CEST 2015,175,2,2,2
1442977140,Wed Sep 23 04:59:00 CEST 2015,175,2,2,2
1442977200,Wed Sep 23 05:00:00 CEST 2015,172,2,2,2
1442977260,Wed Sep 23 05:01:00 CEST 2015,169,2,2,2
1442977320,Wed Sep 23 05:02:00 CEST 2015,169,2,2,2
1442977380,Wed Sep 23 05:03:00 CEST 2015,171,2,2,2
1442977440,Wed Sep 23 05:04:00 CEST 2015,171,2,2,2
1442977500,Wed Sep 23 05:05:00 CEST 2015,170,2,2,2
1442977560,Wed Sep 23 05:06:00 CEST 2015,170,2,2,2
1442977620,Wed Sep 23 05:07:00 CEST 2015,167,2,2,2
1442977680,Wed Sep 23 05:08:00 CEST 2015,164,2,2,2
1442977740,Wed Sep 23 05:09:00 CEST 2015,167,2,2,2
1442977800,Wed Sep 23 05:10:00 CEST 2015,168,2,2,2
1442977860,Wed Sep 23 05:11:00 CEST 2015,167,2,2,2
1442977920,Wed Sep 23 05:12:00 CEST 2015,173,2,2,2
1442977980,Wed Sep 23 05:13:00 CEST 2015,178,2,2,2
1442978040,Wed Sep 23 05:14:00 CEST 2015,179,2,2,2
1442978100,Wed Sep 23 05:15:00 CEST 2015,183,2,2,2
1442978160,Wed Sep 23 05:16:00 CEST 2015,181,2,2,2
1442978220,Wed Sep 23 05:17:00 CEST 2015,181,2,2,2
1442978280,Wed Sep 23 05:18:00 CEST 2015,179,2,2,2
1442978340,Wed Sep 23 05:19:00 CEST 2015,176,2,2,2
1442978400,Wed Sep 23 05:20:00 CEST 2015,173,2,2,2
1442978460,Wed Sep 23 05:21:00 CEST 2015,169,2,2,2
1442978520,Wed Sep 23 05:22:00 CEST 2015,171,2,2,2
1442978580,Wed Sep 23 05:23:00 CEST 2015,174,2,2,2
1442978640,Wed Sep 23 05:24:00 CEST 2015,171,2,2,2
1442978700,Wed Sep 23 05:25:00 CEST 2015,173,2,2,2
1442978760,Wed Sep 23 05:26:00 CEST 2015,174,2,2,2
1442978820,Wed Sep 23 05:27:00 CEST 2015,178,2,2,2
1442978880,Wed Sep 23 05:28:00 CEST 2015,177,2,2,2
1442978940,Wed Sep 23 05:29:00 CEST 2015,177,2,2,2
1442979000,Wed Sep 23 05:30:00 CEST 2015,176,2,2,2
1442979060,Wed Sep 23 05:31:00 CEST 2015,179,2,2,2
1442979120,Wed Sep 23 05:32:00 CEST 2015,183,2,2,2
1442979180,Wed Sep 23 05:33:00 CEST 2015,194,2,2,2
1442979240,Wed Sep 23 05:34:00 CEST 2015,193,2,2,2
1442979300,Wed Sep 23 05:35:00 CEST 2015,191,2,2,2
1442979360,Wed Sep 23 05:36:00 CEST 2015,187,2,2,2
1442979420,Wed Sep 23 05:37:00 CEST 2015,181,2,2,2
1442979480,Wed Sep 23 05:38:00 CEST 2015,180,2,2,2
1442979540,Wed Sep 23 05:39:00 CEST 2015,183,2,2,2
1442979600,Wed Sep 23 05:40:00 CEST 2015,183,2,2,2
1442979660,Wed Sep 23 05:41:00 CEST 2015,181,2,2,2
1442979720,Wed Sep 23 05:42:00 CEST 2015,182,2,2,2
1442979780,Wed Sep 23 05:43:00 CEST 2015,179,2,2,2
1442979840,Wed Sep 23 05:44:00 CEST 2015,181,2,2,2
1442979900,Wed Sep 23 05:45:00 CEST 2015,179,2,2,2
1442979960,Wed Sep 23 05:46:00 CEST 2015,176,2,2,2
1442980020,Wed Sep 23 05:47:00 CEST 2015,181,2,2,2
1442980080,Wed Sep 23 05:48:00 CEST 2015,179,2,2,2
1442980140,Wed Sep 23 05:49:00 CEST 2015,175,2,2,2
1442980200,Wed Sep 23 05:50:00 CEST 2015,171,2,2,2
1442980260,Wed Sep 23 05:51:00 CEST 2015,169,2,2,2
1442980320,Wed Sep 23 05:52:00 CEST 2015,178,2,2,2
1442980380,Wed Sep 23 05:53:00 CEST 2015,176,2,2,2
1442980440,Wed Sep 23 05:54:00 CEST 2015,178,2,2,2
1442980500,Wed Sep 23 05:55:00 CEST 2015,183,2,2,2
1442980560,Wed Sep 23 05:56:00 CEST 2015,187,2,2,2
1442980620,Wed Sep 23 05:57:00 CEST 2015,174,2,2,2
1442980680,Wed Sep 23 05:58:00 CEST 2015,176,2,2,2
1442980740,Wed Sep 23 05:59:00 CEST 2015,176,2,2,2
1442980800,Wed Sep 23 06:00:00 CEST 2015,172,2,2,2
1442980860,Wed Sep 23 06:01:00 CEST 2015,175,2,2,2
1442980920,Wed Sep 23 06:02:00 CEST 2015,175,2,2,2
1442980980,Wed Sep 23 06:03:00 CEST 2015,176,2,2,2
1442981040,Wed Sep 23 06:04:00 CEST 2015,168,2,2,2
1442981100,Wed Sep 23 06:05:00 CEST 2015,163,2,2,2
1442981160,Wed Sep 23 06:06:00 CEST 2015,164,2,2,2
1442981220,Wed Sep 23 06:07:00 CEST 2015,164,2,2,2
1442981280,Wed Sep 23 06:08:00 CEST 2015,164,2,2,2
1442981340,Wed Sep 23 06:09:00 CEST 2015,162,2,2,2
1442981400,Wed Sep 23 06:10:00 CEST 2015,160,2,2,2
1442981460,Wed Sep 23 06:11:00 CEST 2015,160,2,2,2
1442981520,Wed Sep 23 06:12:00 CEST 2015,161,2,2,2
1442981580,Wed Sep 23 06:13:00 CEST 2015,162,2,2,2
1442981640,Wed Sep 23 06:14:00 CEST 2015,167,2,2,2
1442981700,Wed Sep 23 06:15:00 CEST 2015,168,2,2,2
1442981760,Wed Sep 23 06:16:00 CEST 2015,165,2,2,2
1442981820,Wed Sep 23 06:17:00 CEST 2015,163,2,2,2
1442981880,Wed Sep 23 06:18:00 CEST 2015,159,2,2,2
1442981940,Wed Sep 23 06:19:00 CEST 2015,157,2,2,2
1442982000,Wed Sep 23 06:20:00 CEST 2015,160,2,2,2
1442982060,Wed Sep 23 06:21:00 CEST 2015,158,2,2,2
1442982120,Wed Sep 23 06:22:00 CEST 2015,160,2,2,2
1442982180,Wed Sep 23 06:23:00 CEST 2015,162,2,2,2
1442982240,Wed Sep 23 06:24:00 CEST 2015,164,2,2,2
1442982300,Wed Sep 23 06:25:00 CEST 2015,167,2,2,2
1442982360,Wed Sep 23 06:26:00 CEST 2015,167,2,2,2
1442982420,Wed Sep 23 06:27:00 CEST 2015,173,2,2,2
1442982480,Wed Sep 23 06:28:00 CEST 2015,174,2,2,2
1442982540,Wed Sep 23 06:29:00 CEST 2015,174,2,2,2
1442982600,Wed Sep 23 06:30:00 CEST 2015,177,2,2,2
1442982660,Wed Sep 23 06:31:00 CEST 2015,181,2,2,2
1442982720,Wed Sep 23 06:32:00 CEST 2015,182,2,2,2
1442982780,Wed Sep 23 06:33:00 CEST 2015,184,2,2,2
1442982840,Wed Sep 23 06:34:00 CEST 2015,185,2,2,2
1442982900,Wed Sep 23 06:35:00 CEST 2015,186,2,2,2
1442982960,Wed Sep 23 06:36:00 CEST 2015,190,2,2,2
1442983020,Wed Sep 23 06:37:00 CEST 2015,192,2,2,2
1442983080,Wed Sep 23 06:38:00 CEST 2015,197,2,2,2
1442983140,Wed Sep 23 06:39:00 CEST 2015,198,2,2,2
1442983200,Wed Sep 23 06:40:00 CEST 2015,192,2,2,2
1442983260,Wed Sep 23 06:41:00 CEST 2015,194,2,2,2
1442983320,Wed Sep 23 06:42:00 CEST 2015,195,2,2,2
1442983380,Wed Sep 23 06:43:00 CEST 2015,195,2,2,2
1442983440,Wed Sep 23 06:44:00 CEST 2015,198,2,2,2
1442983500,Wed Sep 23 06:45:00 CEST 2015,196,2,2,2
1442983560,Wed Sep 23 06:46:00 CEST 2015,196,2,2,2
1442983620,Wed Sep 23 06:47:00 CEST 2015,199,2,2,2
1442983680,Wed Sep 23 06:48:00 CEST 2015,183,2,2,2
1442983740,Wed Sep 23 06:49:00 CEST 2015,178,2,2,2
1442983800,Wed Sep 23 06:50:00 CEST 2015,183,2,2,2
1442983860,Wed Sep 23 06:51:00 CEST 2015,184,2,2,2
1442983920,Wed Sep 23 06:52:00 CEST 2015,194,2,2,2
1442983980,Wed Sep 23 06:53:00 CEST 2015,195,2,2,2
1442984040,Wed Sep 23 06:54:00 CEST 2015,200,2,2,2
