-0.0537309,17.25755,7.359808,-0.03109636,1.556816,0.01320497,7.237532e-05
-0.05292216,17.22772,7.340792,-0.0305857,1.556213,0.01320563,7.799296e-05
-0.04971237,17.19976,7.328383,-0.02864034,1.55915,0.01321627,7.158825e-05
-0.05266052,17.17091,7.312666,-0.03053798,1.559897,0.01322078,5.897225e-05
-0.04432246,17.14366,7.301279,-0.02571324,1.562337,0.01323111,2.153165e-05
-0.04195718,17.1151,7.285086,-0.02463146,1.561219,0.01323001,5.027476e-05
-0.03076593,17.09054,7.27789,-0.02031263,1.562598,0.01324021,-3.410621e-05
-0.02973956,17.06266,7.264095,-0.01995489,1.560719,0.01323389,-4.976831e-05
-0.02161118,17.03686,7.2574,-0.01756782,1.560639,0.0132383,-8.705183e-05
-0.02160931,17.0112,7.24853,-0.01755844,1.559707,0.0132375,-8.031406e-05
0.01470006,17.00347,7.263193,-0.009822136,1.562986,0.01326877,-0.0001232475
0.01437495,16.9779,7.253372,-0.009862924,1.559916,0.01324194,-0.000116104
0.0216175,16.95432,7.248603,-0.008770033,1.557519,0.01322102,-0.0001056734
0.01838782,16.93182,7.24608,-0.009206472,1.555361,0.01320356,-0.0001045748
0.04784742,16.93413,7.272794,-0.005208224,1.556573,0.01322776,-0.0001286854
0.04322265,16.90838,7.262859,-0.005699076,1.552978,0.01318014,-0.0001099373
0.01465957,16.86994,7.317055,-0.008004478,1.555364,0.01325097,0.003677458
0.02846962,16.91548,7.276993,-0.007576979,1.549764,0.01315867,-4.18251e-05
0.06403749,17.27306,7.348197,-0.003303807,1.553063,0.01325974,-0.000880563
0.05103727,17.25418,7.349338,-0.004539169,1.550384,0.01322304,-0.0008695656
0.04300802,17.27878,7.362018,-0.00550046,1.548856,0.01321301,-0.0007896043
0.02849329,17.25887,7.362677,-0.007116292,1.546725,0.01319167,-0.0008192504
0.05434986,17.30556,7.381759,-0.004168791,1.546363,0.01319909,-0.0008672592
0.04764303,17.28194,7.375094,-0.004830747,1.543089,0.0131552,-0.0008606835
0.04135057,17.31339,7.40941,-0.005684053,1.544628,0.01319042,-0.0007997319
0.01379935,17.35568,7.435978,-0.009290168,1.546205,0.01322339,-0.000856816
0.05045576,17.37662,7.458475,-0.004465586,1.547209,0.01324388,-0.0007901168
0.04233608,17.3507,7.44757,-0.005306373,1.543646,0.01319704,-0.0008413275
0.03065941,17.33077,7.448098,-0.006633412,1.541542,0.01317415,-0.0007937784
0.02183618,17.30498,7.435995,-0.007691304,1.538157,0.01313801,-0.0007950431
0.04120701,17.36548,7.476893,-0.005466915,1.541649,0.01319321,-0.0008261847
0.03547542,17.34217,7.471441,-0.00608214,1.538794,0.01315941,-0.0008163231
0.03106562,17.31876,7.463349,-0.006581864,1.535771,0.01312573,-0.0008234496
0.002140373,17.35501,7.492277,-0.01072697,1.539153,0.01316978,-0.0008057062
0.02573797,17.47781,7.521975,-0.007486542,1.541667,0.01321514,-0.0007901269
0.0153019,17.45395,7.513406,-0.008907862,1.538916,0.01318896,-0.0007893583
0.01158327,17.43026,7.506108,-0.009436972,1.536577,0.0131701,-0.0007881803
0.002846763,17.40687,7.4956,-0.01082656,1.53391,0.01314915,-0.0007911947
0.01479398,17.39132,7.499205,-0.008831793,1.533541,0.01315219,-0.000790903
0.005532931,17.36781,7.491378,-0.01025779,1.531196,0.01313309,-0.000773159
0.00361759,17.34564,7.484148,-0.01056409,1.529105,0.01311853,-0.0007777201
-0.01288523,17.32363,7.479281,-0.01371888,1.528038,0.01311487,-0.0007788574
-0.01468023,17.3228,7.494657,-0.01419593,1.532404,0.01315204,-0.0007740849
-0.02099277,17.29801,7.482197,-0.01577344,1.530383,0.01314262,-0.0007749138
-0.02910651,17.2729,7.468914,-0.01822414,1.528694,0.01313647,-0.0007735097
-0.03230875,17.24809,7.456353,-0.01937662,1.527713,0.01313506,-0.0007721325
-0.02230634,17.22668,7.452358,-0.01599292,1.529805,0.01314836,-0.000769943
-0.02334732,17.20194,7.43724,-0.01627525,1.527326,0.01313745,-0.0007746828
-0.02544642,17.17986,7.429268,-0.01692225,1.527183,0.01313979,-0.0007832818
-0.02581016,17.15435,7.412365,-0.01701525,1.524337,0.01312759,-0.000783261
-0.01316472,17.13402,7.407128,-0.01346071,1.524575,0.01313275,-0.0007802232
